id_row,time_stamp,department_,category_,machine_name,part_name,plan_,id_operator,output_,cycle_time,count_,run_,idle_,alarm_,offline_,alarm_code
659,"2025-08-16 19:54:07.46",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
660,"2025-08-16 19:55:15.10",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
661,"2025-08-16 19:56:45.68",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
662,"2025-08-16 19:56:46.71",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
663,"2025-08-16 19:56:53.56",Lathe,Machine,"Rotor TK1",089-138,0,id,1,3719.20,85,0,0,0,0,0
664,"2025-08-16 19:58:09.72",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
665,"2025-08-16 19:58:28.24",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
666,"2025-08-16 19:58:29.20",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
667,"2025-08-16 19:58:36.06",Lathe,Machine,"Rotor TK1",089-138,0,id,1,102.50,86,0,0,0,0,0
668,"2025-08-16 19:59:09.50",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
669,"2025-08-16 19:59:10.50",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
670,"2025-08-16 19:59:16.46",Lathe,Machine,"Rotor TK4",2021404,0,id,1,95.00,53,0,0,0,0,0
671,"2025-08-16 19:59:52.22",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
672,"2025-08-16 20:00:11.09",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
673,"2025-08-16 20:00:12.02",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
674,"2025-08-16 20:00:18.90",Lathe,Machine,"Rotor TK1",089-138,0,id,1,102.84,87,0,0,0,0,0
675,"2025-08-16 20:00:18.90",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
676,"2025-08-16 20:00:52.42",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
677,"2025-08-16 20:00:53.65",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
678,"2025-08-16 20:00:59.65",Lathe,Machine,"Rotor TK4",2021404,0,id,1,103.19,54,0,0,0,0,0
679,"2025-08-16 20:01:35.03",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
680,"2025-08-16 20:01:54.05",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
681,"2025-08-16 20:01:55.02",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
682,"2025-08-16 20:02:01.64",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
683,"2025-08-16 20:02:01.97",Lathe,Machine,"Rotor TK1",089-138,0,id,1,103.07,88,0,0,0,0,0
684,"2025-08-16 20:02:35.24",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
685,"2025-08-16 20:02:36.18",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
686,"2025-08-16 20:02:36.50",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
687,"2025-08-16 20:02:42.28",Lathe,Machine,"Rotor TK4",2021404,0,id,1,102.63,55,0,0,0,0,0
688,"2025-08-16 20:03:18.52",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
689,"2025-08-16 20:03:37.01",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
690,"2025-08-16 20:03:38.82",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
691,"2025-08-16 20:03:44.55",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
692,"2025-08-16 20:03:44.85",Lathe,Machine,"Rotor TK1",089-138,0,id,1,102.88,89,0,0,0,0,0
693,"2025-08-16 20:04:18.13",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
694,"2025-08-16 20:04:19.05",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
695,"2025-08-16 20:04:25.17",Lathe,Machine,"Rotor TK4",2021404,0,id,1,102.89,56,0,0,0,0,0
696,"2025-08-16 20:05:01.72",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
697,"2025-08-16 20:05:20.62",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
698,"2025-08-16 20:05:20.91",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
699,"2025-08-16 20:05:21.82",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
700,"2025-08-16 20:05:26.38",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
701,"2025-08-16 20:05:28.56",Lathe,Machine,"Rotor TK1",089-138,0,id,1,103.71,90,0,0,0,0,0
702,"2025-08-16 20:06:01.76",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
703,"2025-08-16 20:06:03.05",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
704,"2025-08-16 20:06:08.76",Lathe,Machine,"Rotor TK4",2021404,0,id,1,103.59,57,0,0,0,0,0
705,"2025-08-16 20:06:45.13",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
706,"2025-08-16 20:07:04.45",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
707,"2025-08-16 20:07:05.39",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
708,"2025-08-16 20:07:10.46",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
709,"2025-08-16 20:07:12.31",Lathe,Machine,"Rotor TK1",089-138,0,id,1,103.75,91,0,0,0,0,0
710,"2025-08-16 20:07:45.74",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
711,"2025-08-16 20:07:46.63",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
712,"2025-08-16 20:07:46.92",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
713,"2025-08-16 20:07:52.69",Lathe,Machine,"Rotor TK4",2021404,0,id,1,103.93,58,0,0,0,0,0
714,"2025-08-16 20:08:28.36",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
715,"2025-08-16 20:08:47.33",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
716,"2025-08-16 20:08:48.33",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
717,"2025-08-16 20:08:54.29",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
718,"2025-08-16 20:08:54.91",Lathe,Machine,"Rotor TK1",089-138,0,id,1,102.60,92,0,0,0,0,0
719,"2025-08-16 20:09:28.66",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
720,"2025-08-16 20:09:29.63",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
721,"2025-08-16 20:09:35.43",Lathe,Machine,"Rotor TK4",2021404,0,id,1,102.74,59,0,0,0,0,0
722,"2025-08-16 20:10:11.64",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
723,"2025-08-16 20:10:30.84",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
724,"2025-08-16 20:10:32.14",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
725,"2025-08-16 20:10:37.08",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
726,"2025-08-16 20:10:38.70",Lathe,Machine,"Rotor TK1",089-138,0,id,1,103.79,93,0,0,0,0,0
727,"2025-08-16 20:11:12.02",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
728,"2025-08-16 20:11:12.98",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
729,"2025-08-16 20:11:18.97",Lathe,Machine,"Rotor TK4",2021404,0,id,1,103.54,60,0,0,0,0,0
730,"2025-08-16 20:11:55.00",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
731,"2025-08-16 20:12:13.72",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
732,"2025-08-16 20:12:14.72",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
733,"2025-08-16 20:12:20.76",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
734,"2025-08-16 20:12:21.34",Lathe,Machine,"Rotor TK1",089-138,0,id,1,102.64,94,0,0,0,0,0
735,"2025-08-16 20:12:54.84",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
736,"2025-08-16 20:12:55.74",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
737,"2025-08-16 20:12:56.04",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
738,"2025-08-16 20:13:01.78",Lathe,Machine,"Rotor TK4",2021404,0,id,1,102.81,61,0,0,0,0,0
739,"2025-08-16 20:13:37.60",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
740,"2025-08-16 20:13:56.31",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
741,"2025-08-16 20:13:57.28",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
742,"2025-08-16 20:14:03.62",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
743,"2025-08-16 20:14:04.27",Lathe,Machine,"Rotor TK1",089-138,0,id,1,102.93,95,0,0,0,0,0
744,"2025-08-16 20:14:37.20",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
745,"2025-08-16 20:14:38.37",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
746,"2025-08-16 20:14:44.34",Lathe,Machine,"Rotor TK4",2021404,0,id,1,102.56,62,0,0,0,0,0
747,"2025-08-16 20:15:20.20",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
748,"2025-08-16 20:15:38.66",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
749,"2025-08-16 20:15:38.96",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
750,"2025-08-16 20:15:39.89",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
751,"2025-08-16 20:15:46.02",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
752,"2025-08-16 20:15:46.34",Lathe,Machine,"Rotor TK1",089-138,0,id,1,102.07,96,0,0,0,0,0
753,"2025-08-16 20:16:19.69",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
754,"2025-08-16 20:16:20.94",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
755,"2025-08-16 20:16:26.67",Lathe,Machine,"Rotor TK4",2021404,0,id,1,102.33,63,0,0,0,0,0
756,"2025-08-16 20:17:02.56",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
757,"2025-08-16 20:17:24.58",Lathe,Machine,"Rotor TK1",089-138,0,id,1,98.24,97,0,0,0,0,0
758,"2025-08-16 20:17:28.42",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
759,"2025-08-16 20:17:57.75",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
760,"2025-08-16 20:17:58.94",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
761,"2025-08-16 20:18:19.01",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
762,"2025-08-16 20:18:58.96",Lathe,Machine,"Rotor TK4",2021404,0,id,1,152.29,64,0,0,0,0,0
763,"2025-08-16 20:19:06.33",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
764,"2025-08-16 20:19:42.21",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
765,"2025-08-16 20:20:00.62",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
766,"2025-08-16 20:20:01.63",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
767,"2025-08-16 20:20:08.41",Lathe,Machine,"Rotor TK1",089-138,0,id,1,163.83,98,0,0,0,0,0
768,"2025-08-16 20:20:41.54",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
769,"2025-08-16 20:20:42.56",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
770,"2025-08-16 20:20:48.40",Lathe,Machine,"Rotor TK4",2021404,0,id,1,109.44,65,0,0,0,0,0
771,"2025-08-16 20:21:24.51",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
772,"2025-08-16 20:21:43.97",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
773,"2025-08-16 20:21:44.90",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
774,"2025-08-16 20:21:50.64",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
775,"2025-08-16 20:21:51.56",Lathe,Machine,"Rotor TK1",089-138,0,id,1,103.15,99,0,0,0,0,0
776,"2025-08-16 20:22:24.96",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
777,"2025-08-16 20:22:25.90",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
778,"2025-08-16 20:22:26.22",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
779,"2025-08-16 20:22:31.82",Lathe,Machine,"Rotor TK4",2021404,0,id,1,103.42,66,0,0,0,0,0
780,"2025-08-16 20:23:07.94",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
781,"2025-08-16 20:23:27.33",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
782,"2025-08-16 20:23:28.24",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
783,"2025-08-16 20:23:33.84",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
784,"2025-08-16 20:23:34.88",Lathe,Machine,"Rotor TK1",089-138,0,id,1,103.32,100,0,0,0,0,0
785,"2025-08-16 20:24:08.30",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
786,"2025-08-16 20:24:09.48",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
787,"2025-08-16 20:24:15.24",Lathe,Machine,"Rotor TK4",2021404,0,id,1,103.42,67,0,0,0,0,0
788,"2025-08-16 20:24:51.61",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
789,"2025-08-16 20:25:10.91",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
790,"2025-08-16 20:25:11.78",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
791,"2025-08-16 20:25:17.24",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
792,"2025-08-16 20:25:18.17",Lathe,Machine,"Rotor TK1",089-138,0,id,1,103.29,101,0,0,0,0,0
793,"2025-08-16 20:25:51.81",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
794,"2025-08-16 20:25:52.74",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
795,"2025-08-16 20:25:58.43",Lathe,Machine,"Rotor TK4",2021404,0,id,1,103.19,68,0,0,0,0,0
796,"2025-08-16 20:26:35.09",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
797,"2025-08-16 20:26:54.18",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
798,"2025-08-16 20:26:55.38",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
799,"2025-08-16 20:27:00.54",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
800,"2025-08-16 20:27:01.72",Lathe,Machine,"Rotor TK1",089-138,0,id,1,103.55,102,0,0,0,0,0
801,"2025-08-16 20:27:33.84",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
802,"2025-08-16 20:27:34.83",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
803,"2025-08-16 20:27:35.15",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
804,"2025-08-16 20:27:40.70",Lathe,Machine,"Rotor TK4",2021404,0,id,1,102.27,69,0,0,0,0,0
805,"2025-08-16 20:28:18.23",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
806,"2025-08-16 20:28:36.79",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
807,"2025-08-16 20:28:38.01",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
808,"2025-08-16 20:28:42.67",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
809,"2025-08-16 20:28:44.30",Lathe,Machine,"Rotor TK1",089-138,0,id,1,102.58,103,0,0,0,0,0
810,"2025-08-16 20:29:16.63",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
811,"2025-08-16 20:29:17.59",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
812,"2025-08-16 20:29:23.23",Lathe,Machine,"Rotor TK4",2021404,0,id,1,102.53,70,0,0,0,0,0
813,"2025-08-16 20:30:00.76",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
814,"2025-08-16 20:30:19.31",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
815,"2025-08-16 20:30:19.62",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
816,"2025-08-16 20:30:20.51",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
817,"2025-08-16 20:30:25.33",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
818,"2025-08-16 20:30:26.85",Lathe,Machine,"Rotor TK1",089-138,0,id,1,102.55,104,0,0,0,0,0
819,"2025-08-16 20:30:58.93",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
820,"2025-08-16 20:31:00.16",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
821,"2025-08-16 20:31:05.64",Lathe,Machine,"Rotor TK4",2021404,0,id,1,102.41,71,0,0,0,0,0
822,"2025-08-16 20:31:43.37",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
823,"2025-08-16 20:32:01.97",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
824,"2025-08-16 20:32:02.89",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
825,"2025-08-16 20:32:07.77",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
826,"2025-08-16 20:32:09.29",Lathe,Machine,"Rotor TK1",089-138,0,id,1,102.44,105,0,0,0,0,0
827,"2025-08-16 20:32:41.44",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
828,"2025-08-16 20:32:42.36",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
829,"2025-08-16 20:32:42.65",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
830,"2025-08-16 20:32:48.21",Lathe,Machine,"Rotor TK4",2021404,0,id,1,102.57,72,0,0,0,0,0
831,"2025-08-16 20:33:26.16",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
832,"2025-08-16 20:33:45.53",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
833,"2025-08-16 20:33:46.42",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
834,"2025-08-16 20:33:50.12",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
835,"2025-08-16 20:33:52.63",Lathe,Machine,"Rotor TK1",089-138,0,id,1,103.34,106,0,0,0,0,0
836,"2025-08-16 20:34:24.80",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
837,"2025-08-16 20:34:26.08",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
838,"2025-08-16 20:34:31.52",Lathe,Machine,"Rotor TK4",2021404,0,id,1,103.31,73,0,0,0,0,0
839,"2025-08-16 20:35:09.34",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
840,"2025-08-16 20:35:27.68",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
841,"2025-08-16 20:35:27.99",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
842,"2025-08-16 20:35:28.64",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
843,"2025-08-16 20:35:33.58",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
844,"2025-08-16 20:35:35.08",Lathe,Machine,"Rotor TK1",089-138,0,id,1,102.45,107,0,0,0,0,0
845,"2025-08-16 20:36:07.31",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
846,"2025-08-16 20:36:08.29",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
847,"2025-08-16 20:36:13.94",Lathe,Machine,"Rotor TK4",2021404,0,id,1,102.42,74,0,0,0,0,0
848,"2025-08-16 20:36:51.81",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
849,"2025-08-16 20:37:11.28",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
850,"2025-08-16 20:37:12.19",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
851,"2025-08-16 20:37:15.97",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
852,"2025-08-16 20:37:18.55",Lathe,Machine,"Rotor TK1",089-138,0,id,1,103.47,108,0,0,0,0,0
853,"2025-08-16 20:37:50.55",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
854,"2025-08-16 20:37:51.46",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
855,"2025-08-16 20:37:57.11",Lathe,Machine,"Rotor TK4",2021404,0,id,1,103.17,75,0,0,0,0,0
856,"2025-08-16 20:38:35.13",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
857,"2025-08-16 20:38:54.35",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
858,"2025-08-16 20:38:55.29",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
859,"2025-08-16 20:38:59.23",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
860,"2025-08-16 20:39:01.91",Lathe,Machine,"Rotor TK1",089-138,0,id,1,103.36,109,0,0,0,0,0
861,"2025-08-16 20:39:33.45",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
862,"2025-08-16 20:39:34.75",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
863,"2025-08-16 20:39:39.90",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,1,0,0
864,"2025-08-16 20:39:40.21",Lathe,Machine,"Rotor TK4",2021404,0,id,1,95.00,76,0,0,1,0,0
865,"2025-08-16 20:40:18.08",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
866,"2025-08-16 20:40:20.82",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
867,"2025-08-16 20:41:05.45",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
868,"2025-08-16 20:41:07.37",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
869,"2025-08-16 20:41:08.33",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
870,"2025-08-16 20:41:51.62",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
871,"2025-08-16 20:41:51.96",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
872,"2025-08-16 20:41:52.60",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
873,"2025-08-16 20:41:58.99",Lathe,Machine,"Rotor TK1",089-138,0,id,1,177.08,110,0,0,0,0,0
874,"2025-08-16 20:42:15.98",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
875,"2025-08-16 20:42:33.15",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
876,"2025-08-16 20:42:34.08",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
877,"2025-08-16 20:42:34.39",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
878,"2025-08-16 20:42:39.84",Lathe,Machine,"Rotor TK4",2021404,0,id,1,95.00,77,0,0,0,0,0
879,"2025-08-16 20:43:15.54",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
880,"2025-08-16 20:43:35.00",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
881,"2025-08-16 20:43:35.98",Lathe,Machine,"Rotor TK1",089-138,0,id,0,0.00,0,0,0,0,0,0
882,"2025-08-16 20:43:41.96",Lathe,Machine,"Rotor TK4",2021404,0,id,0,0.00,0,0,0,0,0,0
